conversation_id,dialog_turn_counter,request_timestamp,response_timestamp,input.text,output.text,nodes_visited,branch_exited_reason,intent,intent_confidence,entities,prev_nodes_visited,conversation_start,message_start,message_end,dialog_turn_number,conversation_length
80542b11-bc5d-4255-a910-8032e29a7eeb,1.0,2021-04-29 15:18:04.115000+00:00,2021-04-29 15:18:04.140000+00:00,,"Hallo. Ich bin Lea und freue mich, von Ihnen zu hören!","('Willkommen',)",completed,,0.0,,,2021-04-29 15:18:04.115000+00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,1,1
8bdff92d-085b-46cd-bd2a-6a510d00eccf,1.0,2021-05-03 07:21:59.298000+00:00,2021-05-03 07:21:59.353000+00:00,,"Hallo. Ich bin Lea und freue mich, von Ihnen zu hören!","('Willkommen',)",completed,,0.0,,,2021-05-03 07:21:59.298000+00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,1,12
8bdff92d-085b-46cd-bd2a-6a510d00eccf,2.0,2021-05-03 07:22:23.597000+00:00,2021-05-03 07:22:23.634000+00:00,hallo mein Name ist Hase,Wie kann ich Ihnen helfen?,"('node_6_1616420354968',)",completed,General_Greetings,0.7887331485748292,"({'entity': 'Strasse', 'location': [16, 19], 'value': 'Wart', 'confidence': 0.7}, {'entity': 'Strasse', 'location': [20, 24], 'value': 'Hasen', 'confidence': 0.7})","('Willkommen',)",2021-05-03 07:21:59.298000+00:00,0 days 00:00:00.055000000,0 days 00:00:24.299000000,2,12
8bdff92d-085b-46cd-bd2a-6a510d00eccf,3.0,2021-05-03 07:22:36.892000+00:00,2021-05-03 07:22:36.943000+00:00,ich weiß von nichts,Bis bald!,"('node_2_1618232685966',)",,General_Ending,0.5284399509429931,,"('node_6_1616420354968',)",2021-05-03 07:21:59.298000+00:00,0 days 00:00:24.336000000,0 days 00:00:37.594000000,3,12
8bdff92d-085b-46cd-bd2a-6a510d00eccf,4.0,2021-05-03 07:23:05.549000+00:00,2021-05-03 07:23:05.601000+00:00,ich möchte meine Frau ändern,Dabei kann ich Ihnen gerne helfen! Möchten Sie Ihre Adresse ändern?,"('node_4_1616254197330',)",,Customer_Care_User_newAddress,0.6454928874969483,,"('node_2_1618232685966',)",2021-05-03 07:21:59.298000+00:00,0 days 00:00:37.645000000,0 days 00:01:06.251000000,4,12
8bdff92d-085b-46cd-bd2a-6a510d00eccf,5.0,2021-05-03 07:23:52.920000+00:00,2021-05-03 07:23:53.011000+00:00,ja,Geben Sie bitte Ihre Kundennummer ein!,"('node_10_1617382729227',)",,General_Positive_Feedback,0.9074244499206543,"({'entity': 'yes', 'location': [0, 2], 'value': 'ja', 'confidence': 1},)","('node_4_1616254197330',)",2021-05-03 07:21:59.298000+00:00,0 days 00:01:06.303000000,0 days 00:01:53.622000000,5,12
8bdff92d-085b-46cd-bd2a-6a510d00eccf,6.0,2021-05-03 07:24:02.184000+00:00,2021-05-03 07:24:02.255000+00:00,124597,Geben Sie bitte Ihre neue PLZ ein!,"('node_5_1617382811235',)",,,0.0,"({'entity': 'Hausnummer', 'location': [0, 3], 'groups': [{'group': 'group_0', 'location': [0, 3]}], 'value': '1', 'confidence': 1}, {'entity': 'Kundennummer', 'location': [0, 6], 'value': '124597', 'confidence': 1}, {'entity': 'Hausnummer', 'location': [3, 6], 'groups': [{'group': 'group_0', 'location': [3, 6]}], 'value': '1', 'confidence': 1})","('node_10_1617382729227',)",2021-05-03 07:21:59.298000+00:00,0 days 00:01:53.713000000,0 days 00:02:02.886000000,6,12
8bdff92d-085b-46cd-bd2a-6a510d00eccf,7.0,2021-05-03 07:24:10.228000+00:00,2021-05-03 07:24:10.264000+00:00,3804,Ihre Eingabe 3804 wurde erkannt. Geben Sie bitte den Ort ein!,"('node_10_1617382902915',)",,,0.0,"({'entity': 'Hausnummer', 'location': [0, 3], 'groups': [{'group': 'group_0', 'location': [0, 3]}], 'value': '1', 'confidence': 1}, {'entity': 'PLZ', 'location': [0, 4], 'value': '3804', 'confidence': 1}, {'entity': 'Hausnummer', 'location': [3, 4], 'groups': [{'group': 'group_0', 'location': [3, 4]}], 'value': '1', 'confidence': 1})","('node_5_1617382811235',)",2021-05-03 07:21:59.298000+00:00,0 days 00:02:02.957000000,0 days 00:02:10.930000000,7,12
8bdff92d-085b-46cd-bd2a-6a510d00eccf,8.0,2021-05-03 07:24:22.375000+00:00,2021-05-03 07:24:22.412000+00:00,Allentsteig,Geben Sie bitte Ihre Strasse ein!,"('node_10_1617648536857',)",,,0.0,"({'entity': 'Ort', 'location': [0, 11], 'value': 'Allentsteig', 'confidence': 1},)","('node_10_1617382902915',)",2021-05-03 07:21:59.298000+00:00,0 days 00:02:10.966000000,0 days 00:02:23.077000000,8,12
8bdff92d-085b-46cd-bd2a-6a510d00eccf,9.0,2021-05-03 07:24:39.834000+00:00,2021-05-03 07:24:39.871000+00:00,Kalvarienberg 15/3,Geben Sie bitte Ihre Hausnummer (inkl. Adresszusatz) ein!,"('node_6_1618214172269',)",,General_Ending,0.5043031454086304,"({'entity': 'Ort', 'location': [0, 13], 'value': 'Kalvarienberg', 'confidence': 1}, {'entity': 'Strasse', 'location': [0, 13], 'value': 'Kalvarienberg', 'confidence': 1}, {'entity': 'Hausnummer', 'location': [14, 16], 'groups': [{'group': 'group_0', 'location': [14, 16]}], 'value': '1', 'confidence': 1}, {'entity': 'Hausnummer', 'location': [17, 18], 'groups': [{'group': 'group_0', 'location': [17, 18]}], 'value': '1', 'confidence': 1})","('node_10_1617648536857',)",2021-05-03 07:21:59.298000+00:00,0 days 00:02:23.114000000,0 days 00:02:40.536000000,9,12
8bdff92d-085b-46cd-bd2a-6a510d00eccf,10.0,2021-05-03 07:24:52.369000+00:00,2021-05-03 07:24:52.409000+00:00,15/3,Vielen Dank für Ihre Eingaben. Wollen Sie die folgende Adresse für Ihre Kundennummer 124597 bestätigen? Kalvarienberg 15/3 in 3804 Allentsteig.,"('node_3_1618230277488',)",,General_Ending,0.5525257110595703,"({'entity': 'Hausnummer', 'location': [0, 2], 'groups': [{'group': 'group_0', 'location': [0, 2]}], 'value': '1', 'confidence': 1}, {'entity': 'Hausnummer', 'location': [3, 4], 'groups': [{'group': 'group_0', 'location': [3, 4]}], 'value': '1', 'confidence': 1})","('node_6_1618214172269',)",2021-05-03 07:21:59.298000+00:00,0 days 00:02:40.573000000,0 days 00:02:53.071000000,10,12
8bdff92d-085b-46cd-bd2a-6a510d00eccf,11.0,2021-05-03 07:25:18.045000+00:00,2021-05-03 07:25:18.107000+00:00,"danke, ich melde mich morgen wieder",Schönen Tag noch!,"('node_2_1618232685966',)",fallback,General_Ending,0.589555835723877,,"('node_3_1618230277488',)",2021-05-03 07:21:59.298000+00:00,0 days 00:02:53.111000000,0 days 00:03:18.747000000,11,12
8bdff92d-085b-46cd-bd2a-6a510d00eccf,12.0,2021-05-03 07:25:55.272000+00:00,2021-05-03 07:25:55.307000+00:00,ja,,(),fallback,General_Positive_Feedback,0.9074244499206543,"({'entity': 'yes', 'location': [0, 2], 'value': 'ja', 'confidence': 1},)","('node_2_1618232685966',)",2021-05-03 07:21:59.298000+00:00,0 days 00:03:18.809000000,0 days 00:03:55.974000000,12,12
91acd974-4b14-43e3-8c05-499195a806ce,1.0,2021-04-29 15:19:59.521000+00:00,2021-04-29 15:19:59.544000+00:00,,"Hallo. Ich bin Lea und freue mich, von Ihnen zu hören!","('Willkommen',)",completed,,0.0,,,2021-04-29 15:19:59.521000+00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,1,1
9595e3c1-980e-49a5-bd72-97d84062a785,1.0,2021-04-29 15:17:46.368000+00:00,2021-04-29 15:17:46.389000+00:00,,"Hallo. Ich bin Lea und freue mich, von Ihnen zu hören!","('Willkommen',)",completed,,0.0,,,2021-04-29 15:17:46.368000+00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,1,1
9f8418d1-774a-4325-9956-1c9a17e020e3,1.0,2021-05-03 09:23:50.373000+00:00,2021-05-03 09:23:50.417000+00:00,,"Hallo. Ich bin Lea und freue mich, von Ihnen zu hören!","('Willkommen',)",completed,,0.0,,,2021-05-03 09:23:50.373000+00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,1,1
a481fc26-d096-44fb-8327-1354f49a42c8,1.0,2021-05-01 18:48:11.930000+00:00,2021-05-01 18:48:11.955000+00:00,,"Hallo. Ich bin Lea und freue mich, von Ihnen zu hören!","('Willkommen',)",completed,,0.0,,,2021-05-01 18:48:11.930000+00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,1,31
a481fc26-d096-44fb-8327-1354f49a42c8,2.0,2021-05-01 18:48:14.338000+00:00,2021-05-01 18:48:14.367000+00:00,hi,Wie kann ich Ihnen helfen?,"('node_6_1616420354968',)",completed,General_Greetings,1.0,,"('Willkommen',)",2021-05-01 18:48:11.930000+00:00,0 days 00:00:00.025000000,0 days 00:00:02.408000000,2,31
a481fc26-d096-44fb-8327-1354f49a42c8,3.0,2021-05-01 18:48:24.860000+00:00,2021-05-01 18:48:24.916000+00:00,ich habe eine neue adresse!,Dabei kann ich Ihnen gerne helfen! Möchten Sie Ihre Adresse ändern?,"('node_4_1616254197330',)",,Customer_Care_User_newAddress,0.8486304759979248,,"('node_6_1616420354968',)",2021-05-01 18:48:11.930000+00:00,0 days 00:00:02.437000000,0 days 00:00:12.930000000,3,31
a481fc26-d096-44fb-8327-1354f49a42c8,4.0,2021-05-01 18:48:30.180000+00:00,2021-05-01 18:48:30.209000+00:00,ja,Geben Sie bitte Ihre Kundennummer ein!,"('node_10_1617382729227',)",,General_Positive_Feedback,0.9074244499206543,"({'entity': 'yes', 'location': [0, 2], 'value': 'ja', 'confidence': 1},)","('node_4_1616254197330',)",2021-05-01 18:48:11.930000+00:00,0 days 00:00:12.986000000,0 days 00:00:18.250000000,4,31
a481fc26-d096-44fb-8327-1354f49a42c8,5.0,2021-05-01 18:48:38.522000+00:00,2021-05-01 18:48:38.563000+00:00,123999,Geben Sie bitte Ihre neue PLZ ein!,"('node_5_1617382811235',)",,,0.0,"({'entity': 'Hausnummer', 'location': [0, 3], 'groups': [{'group': 'group_0', 'location': [0, 3]}], 'value': '1', 'confidence': 1}, {'entity': 'Kundennummer', 'location': [0, 6], 'value': '123999', 'confidence': 1}, {'entity': 'Hausnummer', 'location': [3, 6], 'groups': [{'group': 'group_0', 'location': [3, 6]}], 'value': '1', 'confidence': 1})","('node_10_1617382729227',)",2021-05-01 18:48:11.930000+00:00,0 days 00:00:18.279000000,0 days 00:00:26.592000000,5,31
a481fc26-d096-44fb-8327-1354f49a42c8,6.0,2021-05-01 18:48:49.323000+00:00,2021-05-01 18:48:49.368000+00:00,0000,Diese Eingabe habe ich leider nicht verstanden! Geben Sie bitte eine gültige PLZ ein!,"('node_8_1617382950491',)",,,0.0,,"('node_5_1617382811235',)",2021-05-01 18:48:11.930000+00:00,0 days 00:00:26.633000000,0 days 00:00:37.393000000,6,31
a481fc26-d096-44fb-8327-1354f49a42c8,7.0,2021-05-01 18:48:55.425000+00:00,2021-05-01 18:48:55.450000+00:00,1230,Ihre Eingabe 1230 wurde erkannt. Geben Sie bitte den Ort ein!,"('node_10_1617382902915',)",,,0.0,"({'entity': 'Hausnummer', 'location': [0, 3], 'groups': [{'group': 'group_0', 'location': [0, 3]}], 'value': '1', 'confidence': 1}, {'entity': 'PLZ', 'location': [0, 4], 'value': '1230', 'confidence': 1})","('node_8_1617382950491',)",2021-05-01 18:48:11.930000+00:00,0 days 00:00:37.438000000,0 days 00:00:43.495000000,7,31
a481fc26-d096-44fb-8327-1354f49a42c8,8.0,2021-05-01 18:49:08.178000+00:00,2021-05-01 18:49:08.215000+00:00,1234,Ich habe Ihre Eingabe nicht verstanden. Geben Sie bitte den Ort ein!,"('node_9_1618229910025',)",,,0.0,"({'entity': 'Hausnummer', 'location': [0, 3], 'groups': [{'group': 'group_0', 'location': [0, 3]}], 'value': '1', 'confidence': 1}, {'entity': 'Hausnummer', 'location': [3, 4], 'groups': [{'group': 'group_0', 'location': [3, 4]}], 'value': '1', 'confidence': 1})","('node_10_1617382902915',)",2021-05-01 18:48:11.930000+00:00,0 days 00:00:43.520000000,0 days 00:00:56.248000000,8,31
a481fc26-d096-44fb-8327-1354f49a42c8,9.0,2021-05-01 18:49:24.454000+00:00,2021-05-01 18:49:24.506000+00:00,technikum wien,Geben Sie bitte Ihre Strasse ein!,"('node_10_1617648536857',)",,General_Ending,0.3770977139472962,"({'entity': 'Ort', 'location': [10, 14], 'value': 'Wien', 'confidence': 1},)","('node_9_1618229910025',)",2021-05-01 18:48:11.930000+00:00,0 days 00:00:56.285000000,0 days 00:01:12.524000000,9,31
a481fc26-d096-44fb-8327-1354f49a42c8,10.0,2021-05-01 18:49:40.152000+00:00,2021-05-01 18:49:40.200000+00:00,ich kenne die strasse nicht,Geben Sie bitte Ihre Hausnummer (inkl. Adresszusatz) ein!,"('node_6_1618214172269',)",,,0.0,"({'entity': 'Strasse', 'location': [10, 21], 'value': 'Dielstraße', 'confidence': 0.91},)","('node_10_1617648536857',)",2021-05-01 18:48:11.930000+00:00,0 days 00:01:12.576000000,0 days 00:01:28.222000000,10,31
a481fc26-d096-44fb-8327-1354f49a42c8,11.0,2021-05-01 18:49:47.869000+00:00,2021-05-01 18:49:47.898000+00:00,test,Bis bald!,"('node_2_1618232685966',)",fallback,General_Ending,0.5391499519348144,,"('node_6_1618214172269',)",2021-05-01 18:48:11.930000+00:00,0 days 00:01:28.270000000,0 days 00:01:35.939000000,11,31
a481fc26-d096-44fb-8327-1354f49a42c8,12.0,2021-05-01 18:50:10.475000+00:00,2021-05-01 18:50:10.510000+00:00,wurden meine daten geändert?,Dabei kann ich Ihnen gerne helfen! Möchten Sie Ihre Adresse ändern?,"('node_4_1616254197330',)",,Customer_Care_User_newAddress,0.6759411334991455,,"('node_2_1618232685966',)",2021-05-01 18:48:11.930000+00:00,0 days 00:01:35.968000000,0 days 00:01:58.545000000,12,31
a481fc26-d096-44fb-8327-1354f49a42c8,13.0,2021-05-01 18:50:16.685000+00:00,2021-05-01 18:50:16.727000+00:00,ja,Geben Sie bitte Ihre Kundennummer ein!,"('node_10_1617382729227',)",,General_Positive_Feedback,0.9074244499206543,"({'entity': 'yes', 'location': [0, 2], 'value': 'ja', 'confidence': 1},)","('node_4_1616254197330',)",2021-05-01 18:48:11.930000+00:00,0 days 00:01:58.580000000,0 days 00:02:04.755000000,13,31
a481fc26-d096-44fb-8327-1354f49a42c8,14.0,2021-05-01 18:50:21.795000+00:00,2021-05-01 18:50:21.860000+00:00,123999,Geben Sie bitte Ihre neue PLZ ein!,"('node_5_1617382811235',)",,,0.0,"({'entity': 'Hausnummer', 'location': [0, 3], 'groups': [{'group': 'group_0', 'location': [0, 3]}], 'value': '1', 'confidence': 1}, {'entity': 'Kundennummer', 'location': [0, 6], 'value': '123999', 'confidence': 1}, {'entity': 'Hausnummer', 'location': [3, 6], 'groups': [{'group': 'group_0', 'location': [3, 6]}], 'value': '1', 'confidence': 1})","('node_10_1617382729227',)",2021-05-01 18:48:11.930000+00:00,0 days 00:02:04.797000000,0 days 00:02:09.865000000,14,31
a481fc26-d096-44fb-8327-1354f49a42c8,15.0,2021-05-01 18:50:31.829000+00:00,2021-05-01 18:50:31.857000+00:00,test123,Diese Eingabe habe ich leider nicht verstanden! Geben Sie bitte eine gültige PLZ ein!,"('node_8_1617382950491',)",,,0.0,"({'entity': 'Hausnummer', 'location': [4, 7], 'groups': [{'group': 'group_0', 'location': [4, 7]}], 'value': '1', 'confidence': 1},)","('node_5_1617382811235',)",2021-05-01 18:48:11.930000+00:00,0 days 00:02:09.930000000,0 days 00:02:19.899000000,15,31
a481fc26-d096-44fb-8327-1354f49a42c8,16.0,2021-05-01 18:50:37.853000+00:00,2021-05-01 18:50:37.941000+00:00,3874,Ihre Eingabe 3874 wurde erkannt. Geben Sie bitte den Ort ein!,"('node_10_1617382902915',)",,,0.0,"({'entity': 'Hausnummer', 'location': [0, 3], 'groups': [{'group': 'group_0', 'location': [0, 3]}], 'value': '1', 'confidence': 1}, {'entity': 'PLZ', 'location': [0, 4], 'value': '3874', 'confidence': 1}, {'entity': 'Hausnummer', 'location': [3, 4], 'groups': [{'group': 'group_0', 'location': [3, 4]}], 'value': '1', 'confidence': 1})","('node_8_1617382950491',)",2021-05-01 18:48:11.930000+00:00,0 days 00:02:19.927000000,0 days 00:02:25.923000000,16,31
a481fc26-d096-44fb-8327-1354f49a42c8,17.0,2021-05-01 18:50:48.851000+00:00,2021-05-01 18:50:48.915000+00:00,berlin,Ich habe Ihre Eingabe nicht verstanden. Geben Sie bitte den Ort ein!,"('node_9_1618229910025',)",,,0.0,,"('node_10_1617382902915',)",2021-05-01 18:48:11.930000+00:00,0 days 00:02:26.011000000,0 days 00:02:36.921000000,17,31
a481fc26-d096-44fb-8327-1354f49a42c8,18.0,2021-05-01 18:50:55.489000+00:00,2021-05-01 18:50:55.515000+00:00,litschau,Geben Sie bitte Ihre Strasse ein!,"('node_10_1617648536857',)",,,0.0,"({'entity': 'Ort', 'location': [0, 8], 'value': 'Litschau', 'confidence': 1},)","('node_9_1618229910025',)",2021-05-01 18:48:11.930000+00:00,0 days 00:02:36.985000000,0 days 00:02:43.559000000,18,31
a481fc26-d096-44fb-8327-1354f49a42c8,19.0,2021-05-01 18:51:04.932000+00:00,2021-05-01 18:51:04.979000+00:00,bahnhofstrasse,Geben Sie bitte Ihre Hausnummer (inkl. Adresszusatz) ein!,"('node_6_1618214172269',)",,General_Ending,0.5827705383300781,"({'entity': 'Strasse', 'location': [0, 14], 'value': 'Bahnhofstraße', 'confidence': 1},)","('node_10_1617648536857',)",2021-05-01 18:48:11.930000+00:00,0 days 00:02:43.585000000,0 days 00:02:53.002000000,19,31
a481fc26-d096-44fb-8327-1354f49a42c8,20.0,2021-05-01 18:51:15.721000+00:00,2021-05-01 18:51:15.763000+00:00,string,,(),fallback,,0.0,"({'entity': 'Strasse', 'location': [0, 6], 'value': 'Ostring', 'confidence': 0.85},)","('node_6_1618214172269',)",2021-05-01 18:48:11.930000+00:00,0 days 00:02:53.049000000,0 days 00:03:03.791000000,20,31
a481fc26-d096-44fb-8327-1354f49a42c8,21.0,2021-05-01 18:51:22.366000+00:00,2021-05-01 18:51:22.401000+00:00,15,,(),fallback,,0.0,"({'entity': 'Hausnummer', 'location': [0, 2], 'groups': [{'group': 'group_0', 'location': [0, 2]}], 'value': '1', 'confidence': 1},)",(),2021-05-01 18:48:11.930000+00:00,0 days 00:03:03.833000000,0 days 00:03:10.436000000,21,31
a481fc26-d096-44fb-8327-1354f49a42c8,22.0,2021-05-01 18:51:39.148000+00:00,2021-05-01 18:51:39.185000+00:00,hallo,Was darf ich heute für Sie tun?,"('node_6_1616420354968',)",completed,General_Greetings,0.8472726821899415,,(),2021-05-01 18:48:11.930000+00:00,0 days 00:03:10.471000000,0 days 00:03:27.218000000,22,31
a481fc26-d096-44fb-8327-1354f49a42c8,23.0,2021-05-01 18:52:24.639000+00:00,2021-05-01 18:52:24.710000+00:00,"wie schon gesagt, ich habe eine neue adresse!",Dabei kann ich Ihnen gerne helfen! Möchten Sie Ihre Adresse ändern?,"('node_4_1616254197330',)",,Customer_Care_User_newAddress,0.8185885906219483,"({'entity': 'Strasse', 'location': [4, 9], 'value': 'Schön', 'confidence': 1},)","('node_6_1616420354968',)",2021-05-01 18:48:11.930000+00:00,0 days 00:03:27.255000000,0 days 00:04:12.709000000,23,31
a481fc26-d096-44fb-8327-1354f49a42c8,24.0,2021-05-01 18:52:27.829000+00:00,2021-05-01 18:52:27.896000+00:00,ja,Geben Sie bitte Ihre Kundennummer ein!,"('node_10_1617382729227',)",,General_Positive_Feedback,0.9074244499206543,"({'entity': 'yes', 'location': [0, 2], 'value': 'ja', 'confidence': 1},)","('node_4_1616254197330',)",2021-05-01 18:48:11.930000+00:00,0 days 00:04:12.780000000,0 days 00:04:15.899000000,24,31
a481fc26-d096-44fb-8327-1354f49a42c8,25.0,2021-05-01 18:52:33.894000+00:00,2021-05-01 18:52:33.946000+00:00,123999,Geben Sie bitte Ihre neue PLZ ein!,"('node_5_1617382811235',)",,,0.0,"({'entity': 'Hausnummer', 'location': [0, 3], 'groups': [{'group': 'group_0', 'location': [0, 3]}], 'value': '1', 'confidence': 1}, {'entity': 'Kundennummer', 'location': [0, 6], 'value': '123999', 'confidence': 1}, {'entity': 'Hausnummer', 'location': [3, 6], 'groups': [{'group': 'group_0', 'location': [3, 6]}], 'value': '1', 'confidence': 1})","('node_10_1617382729227',)",2021-05-01 18:48:11.930000+00:00,0 days 00:04:15.966000000,0 days 00:04:21.964000000,25,31
a481fc26-d096-44fb-8327-1354f49a42c8,26.0,2021-05-01 18:52:38.442000+00:00,2021-05-01 18:52:38.479000+00:00,3874,Ihre Eingabe 3874 wurde erkannt. Geben Sie bitte den Ort ein!,"('node_10_1617382902915',)",,,0.0,"({'entity': 'Hausnummer', 'location': [0, 3], 'groups': [{'group': 'group_0', 'location': [0, 3]}], 'value': '1', 'confidence': 1}, {'entity': 'PLZ', 'location': [0, 4], 'value': '3874', 'confidence': 1}, {'entity': 'Hausnummer', 'location': [3, 4], 'groups': [{'group': 'group_0', 'location': [3, 4]}], 'value': '1', 'confidence': 1})","('node_5_1617382811235',)",2021-05-01 18:48:11.930000+00:00,0 days 00:04:22.016000000,0 days 00:04:26.512000000,26,31
a481fc26-d096-44fb-8327-1354f49a42c8,27.0,2021-05-01 18:52:43.481000+00:00,2021-05-01 18:52:43.517000+00:00,litschau,Geben Sie bitte Ihre Strasse ein!,"('node_10_1617648536857',)",,,0.0,"({'entity': 'Ort', 'location': [0, 8], 'value': 'Litschau', 'confidence': 1},)","('node_10_1617382902915',)",2021-05-01 18:48:11.930000+00:00,0 days 00:04:26.549000000,0 days 00:04:31.551000000,27,31
a481fc26-d096-44fb-8327-1354f49a42c8,28.0,2021-05-01 18:52:49.815000+00:00,2021-05-01 18:52:49.857000+00:00,bahnhofstrasse,Geben Sie bitte Ihre Hausnummer (inkl. Adresszusatz) ein!,"('node_6_1618214172269',)",,General_Ending,0.5827705383300781,"({'entity': 'Strasse', 'location': [0, 14], 'value': 'Bahnhofstraße', 'confidence': 1},)","('node_10_1617648536857',)",2021-05-01 18:48:11.930000+00:00,0 days 00:04:31.587000000,0 days 00:04:37.885000000,28,31
a481fc26-d096-44fb-8327-1354f49a42c8,29.0,2021-05-01 18:52:52.837000+00:00,2021-05-01 18:52:52.865000+00:00,3,Vielen Dank für Ihre Eingaben. Wollen Sie die folgende Adresse für Ihre Kundennummer 123999 bestätigen? Bahnhofstraße 3 in 3874 Litschau.,"('node_3_1618230277488',)",,General_Ending,0.5525257110595703,"({'entity': 'Hausnummer', 'location': [0, 1], 'groups': [{'group': 'group_0', 'location': [0, 1]}], 'value': '1', 'confidence': 1},)","('node_6_1618214172269',)",2021-05-01 18:48:11.930000+00:00,0 days 00:04:37.927000000,0 days 00:04:40.907000000,29,31
a481fc26-d096-44fb-8327-1354f49a42c8,30.0,2021-05-01 18:53:00.259000+00:00,2021-05-01 18:53:00.316000+00:00,ja bitte!,Ihre Adresse wird  aktualisiert. Sie erhalten in Kürze ein Bestätigungsmail. Auf Wiedersehen.,"('node_9_1618232019798',)",,General_Positive_Feedback,0.88598952293396,"({'entity': 'yes', 'location': [0, 2], 'value': 'ja', 'confidence': 1},)","('node_3_1618230277488',)",2021-05-01 18:48:11.930000+00:00,0 days 00:04:40.935000000,0 days 00:04:48.329000000,30,31
a481fc26-d096-44fb-8327-1354f49a42c8,31.0,2021-05-01 18:53:10.955000+00:00,2021-05-01 18:53:11.056000+00:00,"vielen dank, cu",Schönen Tag noch!,"('node_2_1618232685966',)",fallback,General_Ending,0.9041293144226075,"({'entity': 'Strasse', 'location': [0, 6], 'value': 'Meisten', 'confidence': 0.7},)","('node_9_1618232019798',)",2021-05-01 18:48:11.930000+00:00,0 days 00:04:48.386000000,0 days 00:04:59.025000000,31,31
a6142d6b-f3da-479d-b913-6c7b324af147,1.0,2021-04-30 08:58:02.224000+00:00,2021-04-30 08:58:02.253000+00:00,,"Hallo. Ich bin Lea und freue mich, von Ihnen zu hören!","('Willkommen',)",completed,,0.0,,,2021-04-30 08:58:02.224000+00:00,0 days 00:00:00.000000000,0 days 00:00:00.000000000,1,13
a6142d6b-f3da-479d-b913-6c7b324af147,2.0,2021-04-30 08:58:10.179000+00:00,2021-04-30 08:58:10.206000+00:00,Hallo Lea!,Wie kann ich Ihnen helfen?,"('node_6_1616420354968',)",completed,General_Greetings,0.8472726821899415,,"('Willkommen',)",2021-04-30 08:58:02.224000+00:00,0 days 00:00:00.029000000,0 days 00:00:07.955000000,2,13
a6142d6b-f3da-479d-b913-6c7b324af147,3.0,2021-04-30 08:58:23.835000+00:00,2021-04-30 08:58:23.915000+00:00,Ich benötige eine Adressänderung!,Dabei kann ich Ihnen gerne helfen! Möchten Sie Ihre Adresse ändern?,"('node_4_1616254197330',)",,Customer_Care_User_newAddress,0.7473392009735107,,"('node_6_1616420354968',)",2021-04-30 08:58:02.224000+00:00,0 days 00:00:07.982000000,0 days 00:00:21.611000000,3,13
a6142d6b-f3da-479d-b913-6c7b324af147,4.0,2021-04-30 08:58:28.689000+00:00,2021-04-30 08:58:28.732000+00:00,ja,Geben Sie bitte Ihre Kundennummer ein!,"('node_10_1617382729227',)",,General_Positive_Feedback,0.9074244499206543,"({'entity': 'yes', 'location': [0, 2], 'value': 'ja', 'confidence': 1},)","('node_4_1616254197330',)",2021-04-30 08:58:02.224000+00:00,0 days 00:00:21.691000000,0 days 00:00:26.465000000,4,13
a6142d6b-f3da-479d-b913-6c7b324af147,5.0,2021-04-30 08:58:39.802000+00:00,2021-04-30 08:58:39.841000+00:00,123985,Geben Sie bitte Ihre neue PLZ ein!,"('node_5_1617382811235',)",,,0.0,"({'entity': 'Hausnummer', 'location': [0, 3], 'groups': [{'group': 'group_0', 'location': [0, 3]}], 'value': '1', 'confidence': 1}, {'entity': 'Kundennummer', 'location': [0, 6], 'value': '123985', 'confidence': 1}, {'entity': 'Hausnummer', 'location': [3, 6], 'groups': [{'group': 'group_0', 'location': [3, 6]}], 'value': '1', 'confidence': 1})","('node_10_1617382729227',)",2021-04-30 08:58:02.224000+00:00,0 days 00:00:26.508000000,0 days 00:00:37.578000000,5,13
a6142d6b-f3da-479d-b913-6c7b324af147,6.0,2021-04-30 08:58:56.160000+00:00,2021-04-30 08:58:56.202000+00:00,4020,Ihre Eingabe 4020 wurde erkannt. Geben Sie bitte den Ort ein!,"('node_10_1617382902915',)",,,0.0,"({'entity': 'Hausnummer', 'location': [0, 3], 'groups': [{'group': 'group_0', 'location': [0, 3]}], 'value': '1', 'confidence': 1}, {'entity': 'PLZ', 'location': [0, 4], 'value': '4020', 'confidence': 1})","('node_5_1617382811235',)",2021-04-30 08:58:02.224000+00:00,0 days 00:00:37.617000000,0 days 00:00:53.936000000,6,13
a6142d6b-f3da-479d-b913-6c7b324af147,7.0,2021-04-30 08:59:08.155000+00:00,2021-04-30 08:59:08.194000+00:00,Hauptplatz 1,Ich habe Ihre Eingabe nicht verstanden. Geben Sie bitte den Ort ein!,"('node_9_1618229910025',)",,General_Ending,0.21847130211125432,"({'entity': 'Strasse', 'location': [0, 10], 'value': 'Hauptplatz', 'confidence': 1}, {'entity': 'Hausnummer', 'location': [11, 12], 'groups': [{'group': 'group_0', 'location': [11, 12]}], 'value': '1', 'confidence': 1})","('node_10_1617382902915',)",2021-04-30 08:58:02.224000+00:00,0 days 00:00:53.978000000,0 days 00:01:05.931000000,7,13
